Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
﻿Центральный;Митавский пер;10;;;4 км. кв.;146,00;5;6;15500000;Площадь Восстания;1901;;;5815,9;4656,9;529;0;0;True;True;True;True;1 комн., 2 комн., 4 комн., 5 комн., 6 комн., 7 комн.;1, 2, 4, 1, 1, 4;21.10.2013;;2;1200 м;14 мин;1200 м;5 мин;https://www.bn.ru/detail/flats/3152431/
Центральный;Джамбула пер;21;;;5 км. кв.;148,20;3;0;15690000;Звенигородская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;371 м;4 мин;1100 м;4 мин;https://www.bn.ru/detail/flats/2836118/
Центральный;Поварской пер;6;;;4 км. кв.;114,00;4;5;15850000;Площадь Восстания;1873;1959;;970;744,2;138,8;0;2;True;False;True;True;3 комн. ;9 ;21.10.2013;;0;375 м;4 мин;2600 м;10 мин;https://www.bn.ru/detail/flats/3204310/
Центральный;Суворовский пр.;59;;;4 км. кв.;97,40;4;6;15900000;Чернышевская;1912;;;4781,2;3625,73;572,47;0;0;True;True;True;True;2 комн., 3 комн., 4 комн. ;6, 14, 11 ;21.10.2013;;2;2000 м;24 мин;2300 м;8 мин;https://www.bn.ru/detail/flats/3134404/
Центральный;Загородный;12;;;5 км. кв.;144,30;5;5;15900000;Владимирская;1880;;2003, 2006, 2006, 2008, 2012, 2012, 2012, 2013;6319;4549,75;925,25;0;7;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 7 комн.;13, 11, 20, 6, 1, 1 ;19.10.2010;Капитальный ремонт лифтов с полной заменой оборудования: реконструкция лифтов, Монтаж ИТП, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;0;393 м;4 мин;682 м;4 мин;https://www.bn.ru/detail/flats/3038711/
Центральный;Рубинштейна ул.;15;;;4 км. кв.;126,10;2;0;16000000;Достоевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;223 м;2 мин;1100 м;7 мин;https://www.bn.ru/detail/flats/3145667/
Центральный;Фонтанки реки наб.;80;;;5 км. кв.;135,10;1;0;16000000;Сенная площадь;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1100 м;13 мин;1400 м;7 мин;https://www.bn.ru/detail/flats/2482732/
Центральный;Гороховая;8;13;;5 км. кв.;126,40;4;0;16380000;Адмиралтейская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;289 м;3 мин;521 м;2 мин;https://www.bn.ru/detail/flats/3165712/
Центральный;Маяковского;10;;;4 км. кв.;116,00;3;5;16500000;Площадь Восстания;1914;;;2302,7;1573,7;435;0;5;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн., 7 комн.;1, 2, 5, 3, 1, 2;21.10.2013;;1;627 м;7 мин;1200 м;5 мин;https://www.bn.ru/detail/flats/3038724/
Центральный;Рубинштейна ул.;36;;;4 км. кв.;151,00;1;6;16500000;Владимирская;1876;;;9219,7;6941,91;1278,09;177;9;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;6, 13, 14, 7, 5, 2, 3 ;21.10.2013;;2;552 м;6 мин;1100 м;5 мин;https://www.bn.ru/detail/flats/1339186/
﻿Центральный;Чехова;11;;;10 км. кв.;182,40;4;0;16700000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1200 м;14 мин;1300 м;11 мин;https://www.bn.ru/detail/flats/3187511/
Центральный;Лиговский;48;;;4 км. кв.;120,00;1;4;16800000;Площадь Восстания;1900;;;1011;582,6;341,4;0;3;True;False;True;True;1 комн., 4 комн., 5 комн. ;1, 1, 3 ;21.10.2013;;0;774 м;9 мин;1300 м;6 мин;https://www.bn.ru/detail/flats/2935503/
Центральный;Восстания;55;;;5 км. кв.;152,10;3;2;16800000;Чернышевская;1916;;2006,2008 ;364,34;160,84;102,5;0;2;True;True;True;True;1 комн., 2 комн.;0, 2;07.12.2008;Благоустройство придомовой территории, Ремонт конструкций и замена покрытий крыш;0;486 м;5 мин;459 м;2 мин;https://www.bn.ru/detail/flats/3194687/
Центральный;Солдатский пер;5;;;4 км. кв.;121,90;4;5;16880000;Площадь Восстания;1876;;;3935,8;2701,81;752,99;94;6;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;5, 12, 8, 3, 2;21.10.2013;;1;778 м;9 мин;829 м;3 мин;https://www.bn.ru/detail/flats/3200814/
Центральный;Фонтанки реки наб.;51;;;4 км. кв.;148,00;4;0;17500000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1600 м;19 мин;2300 м;11 мин;https://www.bn.ru/detail/flats/2896414/
Центральный;4-я Советская;17;8;;5 км. кв.;133,80;4;0;17500000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;835 м;10 мин;820 м;4 мин;https://www.bn.ru/detail/flats/2995565/
Центральный;Невский пр.;168;;;4 км. кв.;124,00;4;5;17500000;Площадь Александра Невского;1880;1964;;5468,59;4182,09;571,8;0;6;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;15, 16, 11, 3 ;21.10.2013;;1;603 м;7 мин;1100 м;3 мин;https://www.bn.ru/detail/flats/1304504/
Центральный;Лиговский;63;;;4 км. кв.;158,00;7;6;17500000;Площадь Восстания;1909;;;9641,6;7656,14;1286,86;1294;8;True;False;True;True;2 комн., 3 комн., 4 комн., 5 комн., 7 комн. ;1, 6, 6, 3, 1 ;21.10.2013;;4;596 м;7 мин;1500 м;6 мин;https://www.bn.ru/detail/flats/3027282/
Центральный;Чернышевского;17;;;4 км. кв.;107,90;2;5;17600000;Чернышевская;1873;1991;;17464;9113;6434;0;11;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;14, 60, 37, 8 ;21.10.2013;;7;242 м;2 мин;374 м;2 мин;https://www.bn.ru/detail/flats/3207225/
Центральный;Аптекарский пер;6;;;4 км. кв.;119,60;5;7;17800000;Невский проспект;1838;;2005, 2006, 2010, 2010, 2010, 2011, 2011, 2012, 2012;5003,1;3298,9;1060,9;0;0;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 7 комн. ;4, 1, 4, 5, 5 ;31.10.2013;Расходы на изготовление проектно-сметной документации, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;2;4800 м;57 мин;5300 м;14 мин;https://www.bn.ru/detail/flats/2943456/
﻿Центральный;Кирочная;24;;;4 км. кв.;144,50;6;5;18000000;Чернышевская;1904;;;12925,4;9182,4;2280;1008,6;17;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;12, 12, 16, 7, 1, 1, 3;21.10.2013;;4;362 м;4 мин;1400 м;4 мин;https://www.bn.ru/detail/flats/3158244/
Центральный;Марата;22;;;6 км. кв.;155,00;3;0;18000000;Маяковская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;426 м;5 мин;2300 м;21 мин;https://www.bn.ru/detail/flats/2903296/
Центральный;Чехова;4;;;5 км. кв.;190,00;3;6;18500000;Площадь Восстания;1850;;;3094,52;2327,52;367;0;5;True;True;True;True;1 комн., 2 комн., 3 комн. ;1, 3, 14;21.10.2013;;0;1100 м;12 мин;1200 м;5 мин;https://www.bn.ru/detail/flats/2790077/
Центральный;Маяковского;27;;;5 км. кв.;165,00;6;5;18500000;Площадь Восстания;1914;;;4199,36;2485,36;1273;0;11;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;8, 14, 4, 3, 1;21.10.2013;;2;1500 м;17 мин;1600 м;7 мин;https://www.bn.ru/detail/flats/2923407/
Центральный;Маяковского;27;;;6 км. кв.;170,00;2;5;18750000;Площадь Восстания;1914;;;4199,36;2485,36;1273;0;11;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;8, 14, 4, 3, 1;21.10.2013;;2;1500 м;17 мин;1600 м;7 мин;https://www.bn.ru/detail/flats/3190882/
Центральный;Кирочная;23;;;4 км. кв.;168,00;3;5;18800000;Чернышевская;1881;1961;;6959,4;4924,76;1316,64;0;12;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 7 комн. ;3, 5, 21, 6, 3;21.10.2013;;0;467 м;5 мин;975 м;3 мин;https://www.bn.ru/detail/flats/3159801/
Центральный;Гороховая;34;;;7 км. кв.;160,30;2;4;19500000;Садовая;1865;;2007, 2007, 2013, 2014, 2017, 2017;8303,7;6005,04;1298,66;0;17;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;6, 12, 7, 6, 3, 1, 1;16.03.2010;Расходы на изготовление проектно-сметной документации, Ремонт или замена системы газоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт конструкций и замена покрытий крыш;0;462 м;5 мин;1000 м;4 мин;https://www.bn.ru/detail/flats/3149120/
Центральный;Кременчугская;13;;;4 км. кв.;117,10;8;10;19560000;Площадь Александра Невского;2015;;;26154,5;17792,5;2167,9;0;0;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;127, 93, 50, 17 ;01.01.1900;;11;1400 м;17 мин;1700 м;7 мин;https://www.bn.ru/detail/flats/3202458/
Центральный;Кременчугская;11;3;;4 км. кв.;117,10;8;0;19564000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;1500 м;17 мин;2200 м;10 мин;https://www.bn.ru/detail/newbuild/2156320/
Центральный;Рубинштейна ул.;38;;;6 км. кв.;237,00;4;0;19700000;Достоевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;316 м;3 мин;313 м;6 мин;https://www.bn.ru/detail/flats/2830244/
﻿Центральный;Марата;75;;;6 км. кв.;179,00;2;5;19880000;Звенигородская;1858;1966;;8317;5303,74;2078,26;0;9;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн. ;6, 23, 12, 4, 1 ;21.10.2013;;2;526 м;6 мин;623 м;1 мин;https://www.bn.ru/detail/flats/3130764/
Центральный;Лиговский;44;;;4 км. кв.;139,60;6;6;19900000;Площадь Восстания;1910;;;16467,98;11406,98;3382,4;658;3;True;True;True;True;2 комн., 3 комн., 4 комн., 6 комн.;26, 34, 8, 1;21.10.2013;;3;753 м;9 мин;1400 м;5 мин;https://www.bn.ru/detail/flats/3038751/
Центральный;Рылеева;17;19;;6 км. кв.;199,30;5;0;20000000;Чернышевская;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;619 м;7 мин;754 м;3 мин;https://www.bn.ru/detail/flats/1335715/
Центральный;Восстания;3;5;;5 км. кв.;149,70;6;0;20000000;Площадь Восстания;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;194 м;2 мин;1900 м;10 мин;https://www.bn.ru/detail/flats/2898613/
Центральный;Маяковского;27;;;7 км. кв.;180,00;4;5;20000000;Чернышевская;1914;;;4199,36;2485,36;1273;0;11;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;8, 14, 4, 3, 1;21.10.2013;;2;1500 м;17 мин;1600 м;7 мин;https://www.bn.ru/detail/flats/3038689/
Центральный;Невский пр.;132;;;7 км. кв.;188,50;5;5;20000000;Площадь Восстания;1879;;2010, 2010, 2010, 2010, 2012, 2015, 2015;6389,67;4569,67;1235;0;0;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 6 комн. ;3, 14, 10, 3, 2 ;31.10.2013;Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;0;652 м;7 мин;972 м;3 мин;https://www.bn.ru/detail/flats/3176560/
